,anomaly,confirmed,failure,input,measurement_id,measurement_start_time,measurement_url,probe_asn,probe_cc,report_id,scores,test_name
0,False,False,False,http://www.politiscales.net/,temp-fid-00d9e4d12855d9e460455ce4fb60b906,2020-09-01T12:11:34Z,https://api.ooni.io/api/v1/measurement/temp-fid-00d9e4d12855d9e460455ce4fb60b906,AS9808,CN,20200901T121134Z_AS9808_xyxCU4TADikFGNQZoJpfXg2Qpyq4Mq3gBn0k2zYnbSwdfkk7dv,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
1,False,False,True,,temp-fid-00d3a31838afba5b1cd691c9bd30ea25,2020-09-01T09:14:40Z,https://api.ooni.io/api/v1/measurement/temp-fid-00d3a31838afba5b1cd691c9bd30ea25,AS4134,CN,20200901T091440Z_AS4134_lPdbQEWAeWMTQgotUKMfa7gJgymEjhofXU5Akw2WLwXbZdWsVu,"{'accuracy': 0.0, 'blocking_country': 0.0, 'blocking_general': 0.1, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",dash
2,False,False,False,,temp-fid-00243d2aef9d798aeb815198fc8a3a57,2020-09-01T09:14:01Z,https://api.ooni.io/api/v1/measurement/temp-fid-00243d2aef9d798aeb815198fc8a3a57,AS4134,CN,20200901T091401Z_AS4134_0Gg5VfOGxbd7aKSS0CpYOk0JA30AUXvh7B0c9bcVxNn4DEI4lT,{},ndt
3,False,False,False,,temp-fid-00190ac767e427ae87826f38cfcc287e,2020-09-01T08:47:59Z,https://api.ooni.io/api/v1/measurement/temp-fid-00190ac767e427ae87826f38cfcc287e,AS0,CN,20200901T084759Z_AS0_yVkCN9v4okCQRxMLGi9EDzIz6egVj7Hl83bHMI4v7pqhuhXxwM,{},ndt
4,False,False,False,,temp-fid-0020d2f40b73ea13f931e493d511fbc1,2020-09-01T07:24:54Z,https://api.ooni.io/api/v1/measurement/temp-fid-0020d2f40b73ea13f931e493d511fbc1,AS0,CN,20200901T072454Z_AS0_YF0bKtSdFxi26PNcQcwZFKi5y7DXyjwafoPnzBNFY91rTJpVN3,{},ndt
5,False,False,False,,temp-fid-00d807b599b7378146090fddac8cd906,2020-09-01T05:56:20Z,https://api.ooni.io/api/v1/measurement/temp-fid-00d807b599b7378146090fddac8cd906,AS4134,CN,20200901T055620Z_AS4134_ydAHGpDisGhuZoimfYtQQuHYHy2KXQVwPf9Ulhp31FocgrCuAG,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",http_invalid_request_line
6,False,False,False,,temp-fid-009e459a5b679e665aad6f1c64f28419,2020-09-01T05:55:53Z,https://api.ooni.io/api/v1/measurement/temp-fid-009e459a5b679e665aad6f1c64f28419,AS4134,CN,20200901T055554Z_AS4134_7JCO8UPbkpypKt4QigjMqYtiSAlqFYVjh6AfNnpTklFmp3cMyV,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",http_header_field_manipulation
7,True,False,False,,temp-fid-006854fcc1d6cca2b9ba433ae83fa36b,2020-09-01T04:14:02Z,https://api.ooni.io/api/v1/measurement/temp-fid-006854fcc1d6cca2b9ba433ae83fa36b,AS56040,CN,20200901T041402Z_AS56040_su3KIhphNhiBMrrfgup8NvngWc0TuZ9LXkADTDsjivUml8ZV0S,"{'accessible_endpoints': 0, 'blocking_country': 0.0, 'blocking_general': 3.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0, 'http_failure_cnt': 10, 'http_success_cnt': 0, 'msg': 'Telegam failure: generic_timeout_error', 'unreachable_endpoints': 14, 'web_failure': 'generic_timeout_error'}",telegram
8,False,False,False,http://www.bglad.com/,temp-fid-00915565e82daeaea15ea93720fe6e29,2020-09-01T04:06:49Z,https://api.ooni.io/api/v1/measurement/temp-fid-00915565e82daeaea15ea93720fe6e29,AS56040,CN,20200901T040544Z_AS56040_88ChKntygJfy13llcQj9mVlMjuZk5AZr5Q5vjW0CpwR0doInnf,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
9,True,False,False,http://www.google.com/search?q=gay,temp-fid-0032e586c38c2fe4a7a7735e63b327f3,2020-09-01T04:06:43Z,https://api.ooni.io/api/v1/measurement/temp-fid-0032e586c38c2fe4a7a7735e63b327f3,AS56040,CN,20200901T040544Z_AS56040_88ChKntygJfy13llcQj9mVlMjuZk5AZr5Q5vjW0CpwR0doInnf,"{'analysis': {'blocking_type': 'dns'}, 'blocking_country': 0.0, 'blocking_general': 1.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
10,False,False,False,https://www.baihe.com/,temp-fid-004cfb4c8b7bbfb02358caa23748f335,2020-09-01T04:06:36Z,https://api.ooni.io/api/v1/measurement/temp-fid-004cfb4c8b7bbfb02358caa23748f335,AS56040,CN,20200901T040544Z_AS56040_88ChKntygJfy13llcQj9mVlMjuZk5AZr5Q5vjW0CpwR0doInnf,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
