,anomaly,confirmed,failure,input,measurement_id,measurement_start_time,measurement_url,probe_asn,probe_cc,report_id,scores,test_name
0,False,False,False,,temp-fid-00ff9c812fb1804d22cc73445c0e4a09,2020-09-01T14:53:32Z,https://api.ooni.io/api/v1/measurement/temp-fid-00ff9c812fb1804d22cc73445c0e4a09,AS31224,RU,20200901T134426Z_AS31224_4yB07of08MLqN8DOgHbbs8xtYjGnD9Xk6XGWqA7l0UAavLT6ZP,{},ndt
1,False,False,False,,temp-fid-00c94b32227c0dc6beef8f9c6913c68f,2020-09-01T14:01:37Z,https://api.ooni.io/api/v1/measurement/temp-fid-00c94b32227c0dc6beef8f9c6913c68f,AS21479,RU,20200901T140137Z_AS21479_JR3b8EKvffuYnvFVc7wSoneAOO2tUZSfNRy0bV6xL8k9lrzNL9,{},ndt
2,False,False,False,,temp-fid-0067911edf46355732fd0f00bffa3a9a,2020-09-01T13:56:57Z,https://api.ooni.io/api/v1/measurement/temp-fid-0067911edf46355732fd0f00bffa3a9a,AS31205,RU,20200901T135658Z_AS31205_peNVxSEwTIgANu2kIXZs25YIE3It6v546t6kSSIiJPE4derHUX,{},ndt
3,False,False,False,,temp-fid-00e1cd09d128b065b33c2eea71805790,2020-09-01T13:51:38Z,https://api.ooni.io/api/v1/measurement/temp-fid-00e1cd09d128b065b33c2eea71805790,AS31133,RU,20200901T135139Z_AS31133_UX4Cem5HHo4UAoQU2dPA0VahLSaf0SfqQBxYfV4Ii5O2958cmn,{},ndt
4,False,False,False,,temp-fid-006fa87f991810b78a8fa218eab72314,2020-09-01T13:49:07Z,https://api.ooni.io/api/v1/measurement/temp-fid-006fa87f991810b78a8fa218eab72314,AS21378,RU,20200901T134908Z_AS21378_3JwoZ9JAchk8LJ1Y2BbLbavDHUX0pZNCCL0BoevPuCwif03VWo,{},ndt
5,False,False,False,,temp-fid-00d88265f2e60a3226ae7cffef77d0b3,2020-09-01T13:47:23Z,https://api.ooni.io/api/v1/measurement/temp-fid-00d88265f2e60a3226ae7cffef77d0b3,AS0,RU,20200901T134724Z_AS0_WmYUHsW48kflHCApxev3WvOKQbuNA7HKCkByipzNQ8i9NgrZBM,{},ndt
6,False,False,False,,temp-fid-00db8dfd83742810d552940bf5b1e997,2020-09-01T13:46:03Z,https://api.ooni.io/api/v1/measurement/temp-fid-00db8dfd83742810d552940bf5b1e997,AS8359,RU,20200901T134604Z_AS8359_31Lwrsr8mP7utfZOkd24dKchPwWhJMhWK6Qk3Rvxsq8gK9Qx7d,{},ndt
7,False,False,False,,temp-fid-00487b601f384ece8a7ee9275467f7fd,2020-09-01T13:44:51Z,https://api.ooni.io/api/v1/measurement/temp-fid-00487b601f384ece8a7ee9275467f7fd,AS0,RU,20200901T134452Z_AS0_CVCl8qfy87ckzXH5qb2ZfoEbTLzf46cI6gITLZVSHqWWf1s7DT,{},ndt
8,False,False,False,,temp-fid-003246b52978ea63097c716620c302eb,2020-09-01T13:43:55Z,https://api.ooni.io/api/v1/measurement/temp-fid-003246b52978ea63097c716620c302eb,AS0,RU,20200901T134355Z_AS0_slf6wr4S1dW3d48gvXQoFYI2IWiUxtKUgKuXvJUrzSjYnqNt05,{},ndt
9,False,False,False,,temp-fid-00ed418e4a71377358f83e2e4359036d,2020-09-01T13:43:17Z,https://api.ooni.io/api/v1/measurement/temp-fid-00ed418e4a71377358f83e2e4359036d,AS8997,RU,20200901T134317Z_AS8997_Sgc78e8a4XRDsnfYaiswKex133OstG4WvREeRPwuDEPCGLw40T,{},ndt
