,anomaly,confirmed,failure,input,measurement_id,measurement_start_time,measurement_url,probe_asn,probe_cc,report_id,scores,test_name
0,False,False,False,,temp-fid-002f9ea6276ea7937cb6a96cafa3289c,2020-09-01T13:41:44Z,https://api.ooni.io/api/v1/measurement/temp-fid-002f9ea6276ea7937cb6a96cafa3289c,AS36903,MA,20200901T134144Z_AS36903_S2QKSRgqikqE0lRbbUQk99YeQBELSiQqwOlsafUZ2iI3ORAMhx,{},ndt
1,False,False,False,,temp-fid-007be798211d92cd2cb41d053542710b,2020-09-01T13:39:53Z,https://api.ooni.io/api/v1/measurement/temp-fid-007be798211d92cd2cb41d053542710b,AS36884,MA,20200901T133954Z_AS36884_XxyciU9np60WjLvU89uH7farlwVfHaxwiuoRx9VqtGpmXYQXPJ,{},ndt
2,False,False,False,,temp-fid-00303ff3288e43411ae420d8de84cbeb,2020-09-01T13:38:59Z,https://api.ooni.io/api/v1/measurement/temp-fid-00303ff3288e43411ae420d8de84cbeb,AS36903,MA,20200901T133859Z_AS36903_ZqhPXXwaAI9aF7J2H9T6Z1aFZ93wN0yfA0TrXnzpl2PVaCZYI0,{},ndt
3,False,False,False,,temp-fid-00e9bf36482a0e850a86de20d336a90b,2020-09-01T13:38:09Z,https://api.ooni.io/api/v1/measurement/temp-fid-00e9bf36482a0e850a86de20d336a90b,AS36925,MA,20200901T133809Z_AS36925_N3ePuMiX19zuaiaaqXLZuK74Wje4x8WreNr8f54NnLT977rbJc,{},ndt
4,False,False,False,,temp-fid-001bcd610e46d2068f5e1b920b9bd2b2,2020-09-01T13:17:43Z,https://api.ooni.io/api/v1/measurement/temp-fid-001bcd610e46d2068f5e1b920b9bd2b2,AS0,MA,20200901T131742Z_AS0_8mH3aXyO7E7zMqAdQj4CGttVrUYsHwevHz1M4C2j2iDZ7PHJca,{},ndt
5,False,False,False,,temp-fid-00abde7a570194df274d210a9d033b99,2020-09-01T13:11:56Z,https://api.ooni.io/api/v1/measurement/temp-fid-00abde7a570194df274d210a9d033b99,AS6713,MA,20200901T130823Z_AS6713_9dogeMV0Oj8FAu96AGedqtv6EcSvbFHb2S6wn5yvOqBs6b101g,{},ndt
6,False,False,False,,temp-fid-009b844a2e3099613cb4a66794001aa2,2020-09-01T13:04:47Z,https://api.ooni.io/api/v1/measurement/temp-fid-009b844a2e3099613cb4a66794001aa2,AS0,MA,20200901T130447Z_AS0_aA4joyFlzJI0tF212eW6J0i1hE4x61FlCwwECyArNTgDu3XnrH,{},ndt
7,False,False,False,,temp-fid-006fc42e93b3c20bb48b0d01af5e6db2,2020-09-01T13:03:51Z,https://api.ooni.io/api/v1/measurement/temp-fid-006fc42e93b3c20bb48b0d01af5e6db2,AS0,MA,20200901T130352Z_AS0_b82FbisHwiVfkN7mLYmSFHFb0rzPkLmgVknm3Nrbaz0H5s8LYh,{},ndt
8,False,False,False,,temp-fid-0003fd8d255df5d796e17910bfe2bb7f,2020-09-01T13:02:21Z,https://api.ooni.io/api/v1/measurement/temp-fid-0003fd8d255df5d796e17910bfe2bb7f,AS36903,MA,20200901T130222Z_AS36903_r5dR5AHF7Mj2n5sKWkjNtPn89S9ano75Df70zl2fpK2tFA51ej,{},ndt
9,False,False,False,,temp-fid-00fae351a93abd1635f6fe48d8b4f50d,2020-09-01T12:31:34Z,https://api.ooni.io/api/v1/measurement/temp-fid-00fae351a93abd1635f6fe48d8b4f50d,AS36903,MA,20200901T123134Z_AS36903_E3tYsYs0RDYaqKnpruB3ooKLwDqtu1Kq2fBLzHjrHtqNpkuVLb,{},ndt
