,anomaly,confirmed,failure,input,measurement_id,measurement_start_time,measurement_url,probe_asn,probe_cc,report_id,scores,test_name
0,False,False,False,,temp-fid-00fb4dcaf41cc9cdff0a53fee3118d46,2020-09-03T09:57:50Z,https://api.ooni.io/api/v1/measurement/temp-fid-00fb4dcaf41cc9cdff0a53fee3118d46,AS3216,RU,20200902T145021Z_AS3216_trs2qULU6KDlQ0WxqtQSkcRFb9iKPBr9268YIQ0dmANMFN0dlU,{},ndt
1,False,False,False,,temp-fid-00c0d69a732928033f73494655f61c2a,2020-09-02T22:31:46Z,https://api.ooni.io/api/v1/measurement/temp-fid-00c0d69a732928033f73494655f61c2a,AS42682,RU,20200902T223148Z_AS42682_hEKAl5tXps2nTPsEXmFi7F7CCxjT3SDwzR7NTw9wjCBXvqOfnf,{},ndt
2,False,False,False,,temp-fid-006cb7fbce502ec0f63c5adbde2a21d8,2020-09-02T22:22:52Z,https://api.ooni.io/api/v1/measurement/temp-fid-006cb7fbce502ec0f63c5adbde2a21d8,AS42610,RU,20200902T222252Z_AS42610_VEyBC0INkwDxPlUQzplf6rICxcY5OB0J4tBIokdPCLVmXx8oY9,"{'accessible_endpoints': 10, 'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0, 'http_failure_cnt': 0, 'http_success_cnt': 1, 'unreachable_endpoints': 0, 'web_failure': None}",telegram
3,True,False,False,,temp-fid-0002760a72567df5c72f8a97c9e33a79,2020-09-02T22:22:50Z,https://api.ooni.io/api/v1/measurement/temp-fid-0002760a72567df5c72f8a97c9e33a79,AS42610,RU,20200902T222250Z_AS42610_DrEoBEk1WUGmKRVWE8Y2V3YX8otdwCdidaAkQGvOJwtBilNwNp,"{'blocking_country': 0.0, 'blocking_general': 1.5, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0, 'facebook_b_api_dns_consistent': False, 'facebook_b_graph_dns_consistent': False, 'facebook_dns_blocking': True}",facebook_messenger
4,False,False,False,,temp-fid-0012280fda36e439fd0f5602ecff13a7,2020-09-02T22:22:46Z,https://api.ooni.io/api/v1/measurement/temp-fid-0012280fda36e439fd0f5602ecff13a7,AS42610,RU,20200902T222246Z_AS42610_zC5Ui8sLnZt8srDBDqc41iYRADvmJVINzJfNNDXV6OqXpJnDPM,"{'analysis': {'registration_server_accessible': True, 'whatsapp_endpoints_accessible': True, 'whatsapp_web_accessible': True}, 'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",whatsapp
5,True,False,False,"{a0.awsstatic.com,d2cly7j4zqgua7.cloudfront.net}",temp-fid-00a3bece6720b4beca62b45c47bc014f,2020-09-02T22:22:11Z,https://api.ooni.io/api/v1/measurement/temp-fid-00a3bece6720b4beca62b45c47bc014f,AS42610,RU,20200902T222210Z_AS42610_vjmd3wVbhNpbSNbqsKiCsrcDJAG4bWGjtiErEJGvGaJXboOoSk,"{'blocking_country': 0.0, 'blocking_general': 1.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",meek_fronted_requests_test
6,False,False,False,"{ajax.aspnetcdn.com,meek.azureedge.net}",temp-fid-0026539569ab0a1ffdcac97bc3628ffa,2020-09-02T22:22:10Z,https://api.ooni.io/api/v1/measurement/temp-fid-0026539569ab0a1ffdcac97bc3628ffa,AS42610,RU,20200902T222210Z_AS42610_vjmd3wVbhNpbSNbqsKiCsrcDJAG4bWGjtiErEJGvGaJXboOoSk,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",meek_fronted_requests_test
7,False,False,False,,temp-fid-005b33b07efc62f55242550420c89159,2020-09-02T22:22:10Z,https://api.ooni.io/api/v1/measurement/temp-fid-005b33b07efc62f55242550420c89159,AS42610,RU,20200902T222210Z_AS42610_hbT7SCmIoUoZ3JaSpCtk0llPJrdv3r3Af7sxpMYzhn5Mxty0bn,"{'accessible_endpoints': 10, 'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0, 'http_failure_cnt': 0, 'http_success_cnt': 1, 'unreachable_endpoints': 0, 'web_failure': None}",telegram
8,False,False,False,,temp-fid-000709504f114a75b8f41aaa6f44df85,2020-09-02T21:58:45Z,https://api.ooni.io/api/v1/measurement/temp-fid-000709504f114a75b8f41aaa6f44df85,AS48293,RU,20200902T215847Z_AS48293_1Q0WdjYPiV4L2sO4Ner2pb5vPjFrskfaIsq2fmUl6e4CJIWQDu,{},ndt
9,False,False,False,,temp-fid-009b197f0fe36fb48db16fbd8852bd32,2020-09-02T21:57:19Z,https://api.ooni.io/api/v1/measurement/temp-fid-009b197f0fe36fb48db16fbd8852bd32,AS8359,RU,20200902T215718Z_AS8359_Ahpk2A6aUv9JqWBn50REo1K0A6q5zD5wnbieIl8F3WXLPQDJZG,{},ndt
10,False,False,False,,temp-fid-0073e03646e2df1b02188a3df27e1c80,2020-09-02T21:23:57Z,https://api.ooni.io/api/v1/measurement/temp-fid-0073e03646e2df1b02188a3df27e1c80,AS28884,RU,20200902T212358Z_AS28884_Ah1rcjq3aNo7DosTTf816cRiv1z4pNUAnJBvIJaSczUm1rLyhe,{},ndt
11,False,False,False,,temp-fid-00c3671c4341fde38d539d33b3e20383,2020-09-02T21:22:08Z,https://api.ooni.io/api/v1/measurement/temp-fid-00c3671c4341fde38d539d33b3e20383,AS0,RU,20200902T212208Z_AS0_9AZ1BqozeW7ne4PwQyAj42p8mCXLZqAPUtNadWAq1vALruzigy,{},ndt
12,False,False,False,,temp-fid-00e49c44c6f239ab43ca6fd41b5706ff,2020-09-02T21:21:28Z,https://api.ooni.io/api/v1/measurement/temp-fid-00e49c44c6f239ab43ca6fd41b5706ff,AS25513,RU,20200902T212128Z_AS25513_bmIv4q7j1uI4goxbULWVohJEEYuvt1TDZSBXa3YxTHruGCZ4he,{},ndt
13,False,False,False,,temp-fid-005bbffe40300736e8d415e7f7ee97a4,2020-09-02T21:20:48Z,https://api.ooni.io/api/v1/measurement/temp-fid-005bbffe40300736e8d415e7f7ee97a4,AS0,RU,20200902T212048Z_AS0_R5yR5cZXvhBzxiRCXNXSFlG0Th84QXNhyvnRahwtwhVXtwzAiy,{},ndt
14,False,False,False,,temp-fid-0019311a248141f21b1d1998ec1853ae,2020-09-02T21:17:55Z,https://api.ooni.io/api/v1/measurement/temp-fid-0019311a248141f21b1d1998ec1853ae,AS3216,RU,20200902T211756Z_AS3216_J7HN9YezXoPcY2f4kLkBKrypgOop2cePmp6fGbH4jmAK7bJwzD,{},ndt
15,False,False,False,,temp-fid-000e80fb1aad553f8380937611c056de,2020-09-02T21:17:10Z,https://api.ooni.io/api/v1/measurement/temp-fid-000e80fb1aad553f8380937611c056de,AS39811,RU,20200902T211711Z_AS39811_Sn73ovYg1VEEbDwNLnuiYQR8ckDb0yL5IzmKcCZzw2rqqbVLY3,{},ndt
16,False,False,False,,temp-fid-0069f59c339ae2d302d30ea6fecb3fb1,2020-09-02T21:14:48Z,https://api.ooni.io/api/v1/measurement/temp-fid-0069f59c339ae2d302d30ea6fecb3fb1,AS0,RU,20200902T211447Z_AS0_G4a21snMlhqsFI9RMgKRYcC5I3hDG5HhfuCCQHniBYn8iHJajj,{},ndt
17,False,False,False,,temp-fid-005b86fc7ad6a20d9cd815c641c5f1aa,2020-09-02T21:13:34Z,https://api.ooni.io/api/v1/measurement/temp-fid-005b86fc7ad6a20d9cd815c641c5f1aa,AS0,RU,20200902T211334Z_AS0_qrZxGm2Kn09C8vocB1XUHvJHiI2sIcHKi4ojSHuBja9zKqX7DX,{},ndt
18,False,False,False,,temp-fid-00614d762fbf90e5f856770a71a4545e,2020-09-02T21:06:17Z,https://api.ooni.io/api/v1/measurement/temp-fid-00614d762fbf90e5f856770a71a4545e,AS31133,RU,20200902T210640Z_AS31133_yiVgDHvGLkXfDE3IJdiXUGwEga56mm4lakh3DPQ33H8g0pZsCe,{},ndt
19,False,False,False,,temp-fid-0087ad28fcc8d2c782057990180ca446,2020-09-02T21:06:00Z,https://api.ooni.io/api/v1/measurement/temp-fid-0087ad28fcc8d2c782057990180ca446,AS8997,RU,20200902T210558Z_AS8997_gOWvar7BNlc4SSrqgpYOimA9iHHphiUKSBEHYWYnI3ICB4u1xJ,{},ndt
20,False,False,False,,temp-fid-00ec87b7cb0cccf9e755191dd6c13987,2020-09-02T21:05:51Z,https://api.ooni.io/api/v1/measurement/temp-fid-00ec87b7cb0cccf9e755191dd6c13987,AS31133,RU,20200902T210615Z_AS31133_wKTfwiNoO0qCAxjXsDyjGdQRhdAd2VQwlSqrvcMPllC4Zd8OnX,{},ndt
21,False,False,False,,temp-fid-00970fd7036cd4d4378d085bf17c1533,2020-09-02T21:05:17Z,https://api.ooni.io/api/v1/measurement/temp-fid-00970fd7036cd4d4378d085bf17c1533,AS31133,RU,20200902T210540Z_AS31133_z7CKAlIV8dnLQ4KaoqWUiSFf1RXIF3i67poMdA9gKoVcOfg6pO,{},ndt
22,False,False,False,,temp-fid-000813e92672795bf54d70d10a3b4fa4,2020-09-02T21:01:10Z,https://api.ooni.io/api/v1/measurement/temp-fid-000813e92672795bf54d70d10a3b4fa4,AS0,RU,20200902T210111Z_AS0_arDtc3FttEtmE5MHfqJUXh1VHEY330nEV6HfES4vCf93Qoa3T4,{},ndt
23,False,False,False,,temp-fid-0014915a474ead34ae762a2dda02ab17,2020-09-02T20:45:44Z,https://api.ooni.io/api/v1/measurement/temp-fid-0014915a474ead34ae762a2dda02ab17,AS44362,RU,20200902T204546Z_AS44362_YPa9zQAIsQlMVis7F06fa8IBm3De5plmUDthbmcR0mTBGHUwh4,{},ndt
