,anomaly,confirmed,failure,input,measurement_id,measurement_start_time,measurement_url,probe_asn,probe_cc,report_id,scores,test_name
0,False,False,False,,temp-fid-004918f0868d3e23c5b607f36bec6615,2020-08-28T17:17:56Z,https://api.ooni.io/api/v1/measurement/temp-fid-004918f0868d3e23c5b607f36bec6615,AS27889,VE,20200828T171947Z_AS27889_kmf4L1nvZkPh63NVjD5YrbMkJoT591j3AE9XmW4wcrDfBnzGZe,{},ndt
1,False,False,False,,temp-fid-00f71f9746d277e8ebab57bf49f35bcb,2020-08-28T17:15:15Z,https://api.ooni.io/api/v1/measurement/temp-fid-00f71f9746d277e8ebab57bf49f35bcb,AS27889,VE,20200828T171707Z_AS27889_1aYgEhqnW9cu7IKPWn9J2UqRyW2fqJobMteEqu8XtwG77sGWrV,{},ndt
2,False,False,False,,temp-fid-004731f7499def909cd95dfad84e1638,2020-08-28T17:14:15Z,https://api.ooni.io/api/v1/measurement/temp-fid-004731f7499def909cd95dfad84e1638,AS27889,VE,20200828T171606Z_AS27889_DuGMAcjevR9gHrtFWXXXNTwz7gcfNLxbDqrN129zqv24VNRwOF,{},ndt
3,False,False,False,,temp-fid-00d9b573e97f85e818045a02e7026a21,2020-08-28T17:13:30Z,https://api.ooni.io/api/v1/measurement/temp-fid-00d9b573e97f85e818045a02e7026a21,AS27889,VE,20200828T171521Z_AS27889_GF8sdEITFeNlEMZXR3fIssPnTCV0zkGZJGogoJdEQXJ9zjTKk6,{},ndt
4,False,False,False,,temp-fid-00c5871ddc940810569e9599e2b3eb0c,2020-08-28T17:12:26Z,https://api.ooni.io/api/v1/measurement/temp-fid-00c5871ddc940810569e9599e2b3eb0c,AS27889,VE,20200828T171417Z_AS27889_blQHsAgzlSUYpKXz8qtGsfEcHpRJl8Ro2od2Y46FAtHzNPI1kR,{},ndt
5,False,False,False,,temp-fid-00dc690344d0542c8ede43ba49b3d434,2020-08-28T17:11:41Z,https://api.ooni.io/api/v1/measurement/temp-fid-00dc690344d0542c8ede43ba49b3d434,AS27889,VE,20200828T171333Z_AS27889_RwLP5WUNzFQscmf6lMWySH7Ej24lttHR4JEv7Hw86qhwqA2oOT,{},ndt
6,False,False,False,,temp-fid-00e79f6974122c2d85b7059d27a1bc55,2020-08-28T17:10:29Z,https://api.ooni.io/api/v1/measurement/temp-fid-00e79f6974122c2d85b7059d27a1bc55,AS27889,VE,20200828T171220Z_AS27889_6SncthudVPgFXAyl7Ni72w0iOL0uXQ14Yb5whF8nl9AcRppHpd,{},ndt
7,False,False,False,,temp-fid-00eb9eb8d3005eb163c965093b2e6cd0,2020-08-28T15:48:16Z,https://api.ooni.io/api/v1/measurement/temp-fid-00eb9eb8d3005eb163c965093b2e6cd0,AS27717,VE,20200828T151804Z_AS27717_2h8GX2GKrGjbeYxAdLdMXOsgt6q14vmdTFiLZxqpNRg5rP1T17,{},ndt
8,False,False,False,,temp-fid-0036b95eaa60a1a0d5bce0b174f134fd,2020-08-28T15:15:11Z,https://api.ooni.io/api/v1/measurement/temp-fid-0036b95eaa60a1a0d5bce0b174f134fd,AS6306,VE,20200828T151526Z_AS6306_2hUyugZDArXb46AdgXciMyN7sTGDu0KXBdEXAPC0Bb7VpK9LGb,{},ndt
9,False,False,False,,temp-fid-0070654d1c25c30a7ce2e7b91f64cc90,2020-08-28T14:52:32Z,https://api.ooni.io/api/v1/measurement/temp-fid-0070654d1c25c30a7ce2e7b91f64cc90,AS8048,VE,20200828T135315Z_AS8048_IA2cJEFqelcAjWCgPcfOwBcuKJJsZl7KNGg2lUPe1hScwBl24i,{},ndt
10,False,False,False,,temp-fid-00e4190d3a2169e1920a878e96f3af4a,2020-08-28T14:41:31Z,https://api.ooni.io/api/v1/measurement/temp-fid-00e4190d3a2169e1920a878e96f3af4a,AS11562,VE,20200828T144132Z_AS11562_keQBf5ApyDXj0j1FBxSoBO1nQGQMMudDvHqPi5JzIfO0OihfzF,{},ndt
11,False,False,False,,temp-fid-00ec30040f1ecd7d1d70a1d9ae5f4550,2020-08-28T14:26:29Z,https://api.ooni.io/api/v1/measurement/temp-fid-00ec30040f1ecd7d1d70a1d9ae5f4550,AS8048,VE,20200828T142630Z_AS8048_Ld3dgHzoYP8ZN61V1PpvaWxiNtDNlVLY6fqmiNkD0WACln4nv8,{},ndt
12,False,False,False,,temp-fid-00f40df86b62818b15ced9ccd0d470a2,2020-08-28T12:45:32Z,https://api.ooni.io/api/v1/measurement/temp-fid-00f40df86b62818b15ced9ccd0d470a2,AS6306,VE,20200828T121624Z_AS6306_NmelDQ5mtKnQ3z6A4ylLj0BSpMcQj3X3sGo7brwdLbfCzCjC7S,{},ndt
13,False,False,False,,temp-fid-00745772e38cb82a8eece710ff12bb42,2020-08-28T12:30:34Z,https://api.ooni.io/api/v1/measurement/temp-fid-00745772e38cb82a8eece710ff12bb42,AS8048,VE,20200828T123036Z_AS8048_FfLDXtoECxoGp4DsRJRTh8yEiMKzx1pNMOEEUtc905pz8LtBvn,{},ndt
14,False,False,False,,temp-fid-00bd5b7b2111b2e1ae72b6e1452605b1,2020-08-28T12:24:14Z,https://api.ooni.io/api/v1/measurement/temp-fid-00bd5b7b2111b2e1ae72b6e1452605b1,AS8048,VE,20200828T122414Z_AS8048_lL10Zr9q7tnuHcxW4b227vcCQVGyOtuXK1PcANdZyOEEIdUXGP,{},ndt
15,False,False,False,,temp-fid-00058d18ee346e7d5c41840863ea6b54,2020-08-28T12:23:41Z,https://api.ooni.io/api/v1/measurement/temp-fid-00058d18ee346e7d5c41840863ea6b54,AS8048,VE,20200828T122341Z_AS8048_f2CaxlifxvXpwuWrOT83R69AQ0FMPqtAtfdfJOK9A70v7uFSaT,{},ndt
16,False,False,False,,temp-fid-002154b9a67dd23555bdb68c0deae3c1,2020-08-28T12:22:57Z,https://api.ooni.io/api/v1/measurement/temp-fid-002154b9a67dd23555bdb68c0deae3c1,AS8048,VE,20200828T122248Z_AS8048_tOp9S04wjhw6IfwEl2iFXbVMFBI6QHwaKFFlIOhJ5rdU9Xodky,{},ndt
17,False,False,False,,temp-fid-002b5434058c3f30dc249bc7c90a33a7,2020-08-28T12:15:53Z,https://api.ooni.io/api/v1/measurement/temp-fid-002b5434058c3f30dc249bc7c90a33a7,AS8048,VE,20200828T121553Z_AS8048_yHLdvIoflWyW7AOiVIgnw0Q8KY7wZb6W66g4FBbaP9ENecodNR,{},ndt
18,False,False,False,,temp-fid-00a2312924cc921165d1e66dc07447d9,2020-08-28T10:54:27Z,https://api.ooni.io/api/v1/measurement/temp-fid-00a2312924cc921165d1e66dc07447d9,AS6306,VE,20200828T105529Z_AS6306_kwMa2jE44nhDBZYJBJEUACZRxll7DcJjpmhWuqe4AL4Tfoqfry,{},ndt
19,False,False,False,,temp-fid-006862b6bb620d421ca575ffb992c45e,2020-08-28T02:58:48Z,https://api.ooni.io/api/v1/measurement/temp-fid-006862b6bb620d421ca575ffb992c45e,AS6306,VE,20200828T025848Z_AS6306_vaHBHHTfrJ8nI6jU5X0zP0sjwJCn45deWQ2wD2FVIEDDQUT9Nk,{},ndt
20,False,False,False,,temp-fid-00ec338ae99d54d6f82d8420cdc28e60,2020-08-28T02:58:14Z,https://api.ooni.io/api/v1/measurement/temp-fid-00ec338ae99d54d6f82d8420cdc28e60,AS6306,VE,20200828T025814Z_AS6306_QIB5mHn4FqvKvQfhRHGrPZ9IbTERl3omu0YgjMkjZVMF0HNHc6,{},ndt
21,False,False,False,,temp-fid-00b547cd50815d6cf72a7fe301e4a959,2020-08-28T02:57:26Z,https://api.ooni.io/api/v1/measurement/temp-fid-00b547cd50815d6cf72a7fe301e4a959,AS6306,VE,20200828T025726Z_AS6306_umc6WjP4J4sMW7uMgfde0WqaHPBLIWwTKUkn2lqgsJyFv3uap6,{},ndt
22,False,False,False,,temp-fid-005261e4e74029aa566430c45afee175,2020-08-28T02:56:48Z,https://api.ooni.io/api/v1/measurement/temp-fid-005261e4e74029aa566430c45afee175,AS6306,VE,20200828T025647Z_AS6306_KusxzAnd7jJcC2ypX03Ckt1EliCeslMkl0E6AffNZtZh60BQeA,{},ndt
23,False,False,False,,temp-fid-0016d9f7e79259713a48f358b9db733e,2020-08-28T02:36:08Z,https://api.ooni.io/api/v1/measurement/temp-fid-0016d9f7e79259713a48f358b9db733e,AS6306,VE,20200828T023609Z_AS6306_AUca8rpqLcmzeLbQB6zqdGfsVb0JSUR0f7UNjN7a4eHadm0ys6,{},ndt
24,False,False,False,,temp-fid-003ade8ce9064f4866012af7a07c4f4f,2020-08-28T02:31:43Z,https://api.ooni.io/api/v1/measurement/temp-fid-003ade8ce9064f4866012af7a07c4f4f,AS8048,VE,20200828T023315Z_AS8048_IFfKAnd7hoeDrQlDjxqCrNAvxWWK2YUVmG4s7s2P2KgfZjNKzs,{},ndt
25,False,False,False,,temp-id-436523752,2020-08-28T00:55:57Z,https://api.ooni.io/api/v1/measurement/temp-id-436523752,AS21826,VE,20200827T212516Z_AS21826_HUH7Jtjzogagb2VlMhLEn6BGd955nU90qye6uo3SsmGvIzLlz5,{},ndt
26,False,False,False,,temp-fid-004eaf43b3c9a46cd83eff708f9062ff,2020-08-28T00:22:31Z,https://api.ooni.io/api/v1/measurement/temp-fid-004eaf43b3c9a46cd83eff708f9062ff,AS8048,VE,20200828T001937Z_AS8048_HqLpnK5rb44DjTgeRM7jgjaaG4bLDQKfZ8HRT2TpUwrOqhbL7i,{},ndt
