,anomaly,confirmed,failure,input,measurement_id,measurement_start_time,measurement_url,probe_asn,probe_cc,report_id,scores,test_name
0,False,False,False,,temp-fid-00ab7cc093bdf3201478f22e907b8b60,2020-08-31T14:13:18Z,https://api.ooni.io/api/v1/measurement/temp-fid-00ab7cc093bdf3201478f22e907b8b60,AS27717,VE,20200831T141318Z_AS27717_J188NzQHzZWc4M6dhQIMJweLYp2yKlWXzg1abVt8OEhWxbjuzJ,{},ndt
1,False,False,False,,temp-fid-00cdde7da501353e7dfce6f1cd7cbb39,2020-08-31T14:09:44Z,https://api.ooni.io/api/v1/measurement/temp-fid-00cdde7da501353e7dfce6f1cd7cbb39,AS6306,VE,20200831T133958Z_AS6306_1B1duSniuRaNwCmvDHnJT1Mi62tPeE41wSCu69OY0ril61p1lc,{},ndt
2,False,False,False,,temp-fid-00d814098ce934a5322b3b6e1590ea00,2020-08-31T13:53:31Z,https://api.ooni.io/api/v1/measurement/temp-fid-00d814098ce934a5322b3b6e1590ea00,AS6306,VE,20200831T132345Z_AS6306_8YBkPQNJdZKNuEisj3hZtJNRtfC6bpUlUQguY41LFGG410cjXp,{},ndt
3,False,False,False,https://psiphon3.com,temp-fid-00b74d9886d233a3aac624f6d2025d61,2020-08-31T13:51:24Z,https://api.ooni.io/api/v1/measurement/temp-fid-00b74d9886d233a3aac624f6d2025d61,AS264731,VE,20200831T135124Z_AS264731_fXxS1YUlcrAXBwWDtt25MWc27tPauXAXLXdk91pSodKyCInG4o,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
4,False,False,False,,temp-fid-00487405c07aff4834f59fea9b53a4ec,2020-08-31T13:51:16Z,https://api.ooni.io/api/v1/measurement/temp-fid-00487405c07aff4834f59fea9b53a4ec,AS6306,VE,20200831T132131Z_AS6306_P7vQvstaQlXPOHBI6yB8tGbki9iQ9sryev1Jo4224vo5wbml9v,{},ndt
5,False,False,False,,temp-fid-003b1150b47dd181ba6dfae59f6ebb81,2020-08-31T13:49:25Z,https://api.ooni.io/api/v1/measurement/temp-fid-003b1150b47dd181ba6dfae59f6ebb81,AS6306,VE,20200831T131933Z_AS6306_HJYgO9mc0oQzGlb9RLPq39ESEuk3uOSLk5IfbzZCSxyOcM9SJF,{},ndt
6,False,False,False,,temp-fid-001a254d7ed6e9acca10970ac02b8919,2020-08-31T13:31:24Z,https://api.ooni.io/api/v1/measurement/temp-fid-001a254d7ed6e9acca10970ac02b8919,AS27717,VE,20200831T133124Z_AS27717_WQ7ig42jyFPSzDV8ZfF1LFcXcRfYcdJFqrWwVs7F9QJmZdQZWb,{},ndt
7,False,False,False,,temp-fid-0027bbace7781ce89da9dc1fa395a7f0,2020-08-31T13:22:17Z,https://api.ooni.io/api/v1/measurement/temp-fid-0027bbace7781ce89da9dc1fa395a7f0,AS6306,VE,20200831T125225Z_AS6306_A89u6PjCZUwQMGSLgXVBINQID9gbdqiWjves3P8IoCVGx2Y8bA,{},ndt
8,False,False,False,,temp-fid-00dbcd18eae52102c0da707dd3a1ee67,2020-08-31T13:21:17Z,https://api.ooni.io/api/v1/measurement/temp-fid-00dbcd18eae52102c0da707dd3a1ee67,AS6306,VE,20200831T125124Z_AS6306_KpZolIQz6fJ3cj3LLfdFvo1TxP3URqDzw5sPJIKNcAwWV6ZkEP,{},ndt
9,False,False,False,,temp-fid-007c85a250a0697afddd239bab57e334,2020-08-31T10:59:29Z,https://api.ooni.io/api/v1/measurement/temp-fid-007c85a250a0697afddd239bab57e334,AS8048,VE,20200831T105929Z_AS8048_X9agopkbpuCY24Y94LVmlWlxloilF4GopjgWDoT6wpEaCLsyqC,{},ndt
10,False,False,False,,temp-fid-004aeb5a91f9c42b4943b463758fb58f,2020-08-31T10:30:37Z,https://api.ooni.io/api/v1/measurement/temp-fid-004aeb5a91f9c42b4943b463758fb58f,AS6306,VE,20200831T103038Z_AS6306_H6LnsgWCk2RPhyDpJlbQi053I0zwQOWpSDoBJ8ofRzzhVmIwLs,{},ndt
