,anomaly,confirmed,failure,input,measurement_id,measurement_start_time,measurement_url,probe_asn,probe_cc,report_id,scores,test_name
0,False,False,False,https://hk.appledaily.com/,temp-fid-00e56df84cfa426641b10c3e052546ca,2020-08-31T01:02:34Z,https://api.ooni.io/api/v1/measurement/temp-fid-00e56df84cfa426641b10c3e052546ca,AS56040,CN,20200831T010122Z_AS56040_9GtKxaMMSn84x6VLbQiaaYS4zDPNN7EgA8ILStwmyfluepHfV2,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
1,False,False,False,http://www.anglicancommunion.org/,temp-fid-000a17842e362ccdfa2e51ec6f13785b,2020-08-31T01:02:31Z,https://api.ooni.io/api/v1/measurement/temp-fid-000a17842e362ccdfa2e51ec6f13785b,AS56040,CN,20200831T010122Z_AS56040_9GtKxaMMSn84x6VLbQiaaYS4zDPNN7EgA8ILStwmyfluepHfV2,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
2,False,False,False,http://www.askmoses.com/,temp-fid-00fdb616f9d2d0ac2e0a3f3fb4993a31,2020-08-31T01:02:25Z,https://api.ooni.io/api/v1/measurement/temp-fid-00fdb616f9d2d0ac2e0a3f3fb4993a31,AS56040,CN,20200831T010122Z_AS56040_9GtKxaMMSn84x6VLbQiaaYS4zDPNN7EgA8ILStwmyfluepHfV2,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
3,False,False,False,http://transsexual.org/,temp-fid-002d6a8387320f12e42a7b64bb67f0f4,2020-08-31T01:02:15Z,https://api.ooni.io/api/v1/measurement/temp-fid-002d6a8387320f12e42a7b64bb67f0f4,AS56040,CN,20200831T010122Z_AS56040_9GtKxaMMSn84x6VLbQiaaYS4zDPNN7EgA8ILStwmyfluepHfV2,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
4,False,False,False,https://www.wine-world.com/,temp-fid-004dbf45cc60c036436e39464040bcc6,2020-08-31T01:02:05Z,https://api.ooni.io/api/v1/measurement/temp-fid-004dbf45cc60c036436e39464040bcc6,AS56040,CN,20200831T010122Z_AS56040_9GtKxaMMSn84x6VLbQiaaYS4zDPNN7EgA8ILStwmyfluepHfV2,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
5,False,False,False,http://www.cankaoxiaoxi.com/,temp-fid-0026faa525f708974ec601225638ca3f,2020-08-31T01:01:56Z,https://api.ooni.io/api/v1/measurement/temp-fid-0026faa525f708974ec601225638ca3f,AS56040,CN,20200831T010122Z_AS56040_9GtKxaMMSn84x6VLbQiaaYS4zDPNN7EgA8ILStwmyfluepHfV2,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
6,False,False,False,http://www.drugsense.org/,temp-fid-00b48ad62821a62cf89103ea7e0010bd,2020-08-31T01:01:55Z,https://api.ooni.io/api/v1/measurement/temp-fid-00b48ad62821a62cf89103ea7e0010bd,AS56040,CN,20200831T010122Z_AS56040_9GtKxaMMSn84x6VLbQiaaYS4zDPNN7EgA8ILStwmyfluepHfV2,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
7,False,False,False,http://www.keptprivate.com/,temp-fid-0009b69cdd4df98d1663a5edf0a9685d,2020-08-31T01:01:51Z,https://api.ooni.io/api/v1/measurement/temp-fid-0009b69cdd4df98d1663a5edf0a9685d,AS56040,CN,20200831T010122Z_AS56040_9GtKxaMMSn84x6VLbQiaaYS4zDPNN7EgA8ILStwmyfluepHfV2,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
8,False,False,False,https://www.maotai9.net.cn/,temp-fid-0008cb18e3dda6846cc26e7143b07f8b,2020-08-31T01:01:46Z,https://api.ooni.io/api/v1/measurement/temp-fid-0008cb18e3dda6846cc26e7143b07f8b,AS56040,CN,20200831T010122Z_AS56040_9GtKxaMMSn84x6VLbQiaaYS4zDPNN7EgA8ILStwmyfluepHfV2,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
9,False,False,False,http://web.unep.org/,temp-fid-004bebc8e943cf2ba8084e631d55c8c3,2020-08-31T01:01:45Z,https://api.ooni.io/api/v1/measurement/temp-fid-004bebc8e943cf2ba8084e631d55c8c3,AS56040,CN,20200831T010122Z_AS56040_9GtKxaMMSn84x6VLbQiaaYS4zDPNN7EgA8ILStwmyfluepHfV2,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
