,anomaly,confirmed,failure,input,measurement_id,measurement_start_time,measurement_url,probe_asn,probe_cc,report_id,scores,test_name
0,False,False,False,,temp-fid-00d9e22d1af1d002ba05f273c9ededf0,2020-09-01T11:24:57Z,https://api.ooni.io/api/v1/measurement/temp-fid-00d9e22d1af1d002ba05f273c9ededf0,AS36903,MA,20200831T112614Z_AS36903_1T3HeDczN2CCo40XNBKimMWAX9oIEL2GFAX3G7vASYfMogzejc,{},ndt
1,False,False,False,,temp-fid-0081a9546cd324c76b21f99fd468d40a,2020-09-01T11:24:45Z,https://api.ooni.io/api/v1/measurement/temp-fid-0081a9546cd324c76b21f99fd468d40a,AS36903,MA,20200831T112603Z_AS36903_1mRgE2CXzbcUQGq98gUQtr5Vy4Lew31DKUxZpxz6Jh6YTb2IoS,{},ndt
2,False,False,False,,temp-fid-00d82ace03dffad4465ebfe1288f1615,2020-08-31T14:35:29Z,https://api.ooni.io/api/v1/measurement/temp-fid-00d82ace03dffad4465ebfe1288f1615,AS36925,MA,20200831T143529Z_AS36925_cha9THNmZNNYPULplOShruF3Qscdm5x8yKr5PS5vru8JZYPSBM,{},ndt
3,False,False,False,,temp-fid-0067847ac541a0eb0f287e50ccb17b9a,2020-08-31T13:48:02Z,https://api.ooni.io/api/v1/measurement/temp-fid-0067847ac541a0eb0f287e50ccb17b9a,AS36884,MA,20200831T134802Z_AS36884_HhBYOMMI6LkwpHhNYzG8pZetGUuYkG8xhnpmjAJcACntyoCIjV,{},ndt
4,False,False,False,,temp-fid-0023ed29ae75bca7feefb6bc2d9621b1,2020-08-31T13:47:41Z,https://api.ooni.io/api/v1/measurement/temp-fid-0023ed29ae75bca7feefb6bc2d9621b1,AS36903,MA,20200831T134742Z_AS36903_rqyciG80l5z52XVrcL63EvlB5aPavTFVad4fZfIFcDO0iTykcU,{},ndt
5,False,False,False,,temp-fid-0093e9861297e461b56734f4589340c4,2020-08-31T13:47:29Z,https://api.ooni.io/api/v1/measurement/temp-fid-0093e9861297e461b56734f4589340c4,AS36903,MA,20200831T134729Z_AS36903_CbRG51PHZUL00Ra29fwjmH2U8FSXRKNiIiJ7YVaga7yrdMUALl,{},ndt
6,False,False,False,,temp-fid-00c5515d100751e0fbc2e8714c2840c1,2020-08-31T13:46:55Z,https://api.ooni.io/api/v1/measurement/temp-fid-00c5515d100751e0fbc2e8714c2840c1,AS36903,MA,20200831T134654Z_AS36903_bBbygOqaTyuU2RoMNHB6c6AsOZsJS5s3Gstg8uJOSFiHWSXmNd,{},ndt
7,False,False,False,,temp-fid-007450169b1617f3d966c549a96677da,2020-08-31T13:23:15Z,https://api.ooni.io/api/v1/measurement/temp-fid-007450169b1617f3d966c549a96677da,AS36884,MA,20200831T132316Z_AS36884_lqWrQYvfnRPEQNqU2XsA0sX6LDnV0rxN2QC8wNyK3sbTXwOTqf,{},ndt
8,False,False,False,,temp-fid-00c8ea4ae1aad668f4d7c579c0e4f8c2,2020-08-31T13:18:27Z,https://api.ooni.io/api/v1/measurement/temp-fid-00c8ea4ae1aad668f4d7c579c0e4f8c2,AS36925,MA,20200831T131828Z_AS36925_xUkhsUGjkgmyo974V1uZ5rpjUCz74uMLlFK1KfkYrSoNdoIXPX,{},ndt
9,False,False,False,,temp-fid-00e17abad09097b3bf40c53214963062,2020-08-31T13:10:34Z,https://api.ooni.io/api/v1/measurement/temp-fid-00e17abad09097b3bf40c53214963062,AS36925,MA,20200831T131035Z_AS36925_Xekd1ueIpIIjPAs6LyyrZBcWoS9rjFYbi9XeaaquDKEbCWvijH,{},ndt
