,anomaly,confirmed,failure,input,measurement_id,measurement_start_time,measurement_url,probe_asn,probe_cc,report_id,scores,test_name
0,False,False,False,,temp-fid-00037900f459504a46f7ea9055129f98,2020-08-27T21:41:19Z,https://api.ooni.io/api/v1/measurement/temp-fid-00037900f459504a46f7ea9055129f98,AS6614,US,20200827T214119Z_AS6614_g7DpO4imQ1HxbNTDrOsZtr0f72E4VTYFiPTsPTTZRaqtsFUTWk,{},ndt
1,False,False,False,,temp-fid-00695682037793940d09d9673d460a74,2020-08-27T21:40:17Z,https://api.ooni.io/api/v1/measurement/temp-fid-00695682037793940d09d9673d460a74,AS22394,US,20200827T214018Z_AS22394_eWb96bUFG8aeaky2JCHSSHUrSDaa5SVqCm0goNBYkwnVmKeq9T,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",http_invalid_request_line
2,False,False,False,,temp-fid-0060e68585b6e71185a45d128c14612c,2020-08-27T21:40:13Z,https://api.ooni.io/api/v1/measurement/temp-fid-0060e68585b6e71185a45d128c14612c,AS22394,US,20200827T214014Z_AS22394_sPQn1R2Q499ozdBBEC1MuvHrC8dp4A6hTMk9qWSlzEi0GHdvQs,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",http_header_field_manipulation
3,False,False,False,,temp-fid-00a59357980189cb19c82c3de8fc8754,2020-08-27T21:39:39Z,https://api.ooni.io/api/v1/measurement/temp-fid-00a59357980189cb19c82c3de8fc8754,AS22394,US,20200827T213940Z_AS22394_TBmja9mWQbyimmzsgINbSR3IHd2wi8NOpokdsprfR6Bjw4oN40,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",dash
4,False,False,False,,temp-fid-00cf761199e024c905da8cb2b4f76f63,2020-08-27T21:39:13Z,https://api.ooni.io/api/v1/measurement/temp-fid-00cf761199e024c905da8cb2b4f76f63,AS22394,US,20200827T213914Z_AS22394_1vR0iuHAmc6nleZK2k5UPW8k2NCGeQZQr0mY3NiuCvY4w3iDNd,{},ndt
5,True,False,False,,temp-fid-00146cf4c8e0f7e90dcce80067657ed9,2020-08-27T21:39:04Z,https://api.ooni.io/api/v1/measurement/temp-fid-00146cf4c8e0f7e90dcce80067657ed9,AS22394,US,20200827T213905Z_AS22394_yQzKS4XjIcxYU9q3s0xvPrqRQ5jJmiVyQOFJQmFUTRUdxm2F51,"{'blocking_country': 0.0, 'blocking_general': 1.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",tor
6,False,False,False,,temp-fid-00a6dc8454158689af19b5454c2497ea,2020-08-27T21:38:45Z,https://api.ooni.io/api/v1/measurement/temp-fid-00a6dc8454158689af19b5454c2497ea,AS22394,US,20200827T213846Z_AS22394_4Q23A4ghSinkbTM5v7V59BqJgQpapUiTmegtraAKls0bqzaAhw,"{'accuracy': 1.0, 'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",psiphon
7,False,False,False,,temp-fid-002eb7917f135dc643c6832eb8730edb,2020-08-27T21:38:39Z,https://api.ooni.io/api/v1/measurement/temp-fid-002eb7917f135dc643c6832eb8730edb,AS22394,US,20200827T213840Z_AS22394_AF4s3chIAnl0uffk8LIkE9tn8HoTnv5hrJ46mcBWA3OJECM5he,"{'blocking_country': 0.0, 'blocking_general': 0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",facebook_messenger
8,False,False,False,,temp-fid-00d5dc5806bfb56e81688d2e79b5fcca,2020-08-27T21:38:28Z,https://api.ooni.io/api/v1/measurement/temp-fid-00d5dc5806bfb56e81688d2e79b5fcca,AS22394,US,20200827T213829Z_AS22394_Svd1l1HIIHd2KbN55Rw1N3tg8A0j5lAnwaJqJwPmNI8iywFSlu,"{'accessible_endpoints': 12, 'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0, 'http_failure_cnt': 0, 'http_success_cnt': 10, 'unreachable_endpoints': 0, 'web_failure': None}",telegram
9,False,False,False,,temp-fid-00f4ad367141ad56106ea764cb6436a9,2020-08-27T21:38:16Z,https://api.ooni.io/api/v1/measurement/temp-fid-00f4ad367141ad56106ea764cb6436a9,AS22394,US,20200827T213817Z_AS22394_V7u6yhoziLAiAU3EQmwCmlJKg00OlHvx84pCyOvmfLrbvll9ZI,"{'analysis': {'registration_server_accessible': True, 'whatsapp_endpoints_accessible': True, 'whatsapp_web_accessible': True}, 'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",whatsapp
10,False,False,False,http://www.download.com/,temp-fid-003f61994e2b83da0d78379f2a82afe8,2020-08-27T21:37:30Z,https://api.ooni.io/api/v1/measurement/temp-fid-003f61994e2b83da0d78379f2a82afe8,AS22394,US,20200827T213618Z_AS22394_Glwit5zRGBjiKmehWjvTZ494vumaYclNDmgdNZTlbI3WlGtHd4,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
11,False,False,False,https://experience.arcgis.com/experience/685d0ace521648f8a5beeeee1b9125cd,temp-fid-009453490eeaba78f64b6d44051bb0af,2020-08-27T21:37:10Z,https://api.ooni.io/api/v1/measurement/temp-fid-009453490eeaba78f64b6d44051bb0af,AS22394,US,20200827T213618Z_AS22394_Glwit5zRGBjiKmehWjvTZ494vumaYclNDmgdNZTlbI3WlGtHd4,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
12,False,False,False,http://sakhr.com/,temp-fid-00593685366fef5765b218271cc7e9c1,2020-08-27T21:36:59Z,https://api.ooni.io/api/v1/measurement/temp-fid-00593685366fef5765b218271cc7e9c1,AS22394,US,20200827T213618Z_AS22394_Glwit5zRGBjiKmehWjvTZ494vumaYclNDmgdNZTlbI3WlGtHd4,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
13,False,False,False,http://www.globet.com/,temp-fid-00b74e2f1df89b352fd8014f96806e82,2020-08-27T21:36:49Z,https://api.ooni.io/api/v1/measurement/temp-fid-00b74e2f1df89b352fd8014f96806e82,AS22394,US,20200827T213618Z_AS22394_Glwit5zRGBjiKmehWjvTZ494vumaYclNDmgdNZTlbI3WlGtHd4,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
14,False,False,False,,temp-fid-0076029af90de93b95a0cb656a613250,2020-08-27T21:36:47Z,https://api.ooni.io/api/v1/measurement/temp-fid-0076029af90de93b95a0cb656a613250,AS7132,US,20200827T213649Z_AS7132_xJltxyZmcKoe94H267dUlzWvG8qs5zJQnkEcE3I2BUsAHk0axp,{},ndt
15,False,False,False,https://discord.com/,temp-fid-007443e010ff4fabd358bb3c86eed712,2020-08-27T21:36:24Z,https://api.ooni.io/api/v1/measurement/temp-fid-007443e010ff4fabd358bb3c86eed712,AS22394,US,20200827T213618Z_AS22394_Glwit5zRGBjiKmehWjvTZ494vumaYclNDmgdNZTlbI3WlGtHd4,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
16,False,False,False,http://proxytools.sourceforge.net/,temp-fid-00bb5a5848c41e72fb7e8235502b3331,2020-08-27T21:36:17Z,https://api.ooni.io/api/v1/measurement/temp-fid-00bb5a5848c41e72fb7e8235502b3331,AS22394,US,20200827T213618Z_AS22394_Glwit5zRGBjiKmehWjvTZ494vumaYclNDmgdNZTlbI3WlGtHd4,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
