,anomaly,confirmed,failure,input,measurement_id,measurement_start_time,measurement_url,probe_asn,probe_cc,report_id,scores,test_name
0,False,False,False,,temp-fid-0032ba5978081cf6e8cb4d136b754cd9,2020-08-28T00:55:57Z,https://api.ooni.io/api/v1/measurement/temp-fid-0032ba5978081cf6e8cb4d136b754cd9,AS21826,VE,20200827T212516Z_AS21826_HUH7Jtjzogagb2VlMhLEn6BGd955nU90qye6uo3SsmGvIzLlz5,{},ndt
1,False,False,False,,temp-fid-00ebd472bc044ffa72d416b494d78334,2020-08-27T22:06:51Z,https://api.ooni.io/api/v1/measurement/temp-fid-00ebd472bc044ffa72d416b494d78334,AS6306,VE,20200827T214051Z_AS6306_cSyaTn3AXK0lS9hJUo9fc5r5IIyrDlMivu3XDRVQkh5Kv7ULmK,{},ndt
2,False,False,False,,temp-fid-006cabc9d577c165f6f1941bf185861a,2020-08-27T20:57:13Z,https://api.ooni.io/api/v1/measurement/temp-fid-006cabc9d577c165f6f1941bf185861a,AS6306,VE,20200827T205714Z_AS6306_NucRbfCUaOLpIKwHSoLqAm8FSvcNWNiJxshPRe5WKiNvydOGbf,{},ndt
3,False,False,False,,temp-fid-00187534554b1d827f7051ca67516306,2020-08-27T20:50:04Z,https://api.ooni.io/api/v1/measurement/temp-fid-00187534554b1d827f7051ca67516306,AS8048,VE,20200827T205004Z_AS8048_u6a86dWeLaCQsAHe76B66To4XexAirVXWHwaH75GXuqQp4pBWc,{},ndt
4,False,False,False,,temp-fid-006db7319004e7299ca3918c76578205,2020-08-27T20:47:37Z,https://api.ooni.io/api/v1/measurement/temp-fid-006db7319004e7299ca3918c76578205,AS27889,VE,20200827T204602Z_AS27889_UblNRoPYX3BCwu4kRhOG0DCOGfvPbpYN3iaiNc7whsmoFl4IYp,{},ndt
5,False,False,False,,temp-fid-00da3af3e96ea5c91a0f3b3d06abdaf5,2020-08-27T20:22:02Z,https://api.ooni.io/api/v1/measurement/temp-fid-00da3af3e96ea5c91a0f3b3d06abdaf5,AS8048,VE,20200827T202202Z_AS8048_Cm6nRNs7bxQYnDT3HqPGPPsuI3043QXauVijnDc7DvZu1Ic6v4,{},ndt
6,False,False,False,,temp-fid-00e072f5943d2fea4b0a623fd19fc3e8,2020-08-27T20:12:23Z,https://api.ooni.io/api/v1/measurement/temp-fid-00e072f5943d2fea4b0a623fd19fc3e8,AS8048,VE,20200827T201224Z_AS8048_EtiNsbrWsFrNTOlm9sGgsCXzRTW23Qtlbxtk5BFeAkUpdnZSRt,{},ndt
7,False,False,False,,temp-fid-00e1f9bad06eccd337af8e2b0534d079,2020-08-27T20:03:44Z,https://api.ooni.io/api/v1/measurement/temp-fid-00e1f9bad06eccd337af8e2b0534d079,AS8048,VE,20200827T193256Z_AS8048_kGINnxvS1PFXUNkHptDOBngOK4EMTn4mAx4iY71aE1wvXoyzP5,{},ndt
8,False,False,False,,temp-fid-0018722a815bd2f81db1a024b837e253,2020-08-27T20:02:00Z,https://api.ooni.io/api/v1/measurement/temp-fid-0018722a815bd2f81db1a024b837e253,AS8048,VE,20200827T200201Z_AS8048_ofJ5ykx9KQY8c76KVBbmMOGrjWU2VMpC8YLcQ6GIBoJ9rHSrqn,{},ndt
9,False,False,False,,temp-fid-00c70e06a7bfbd3cf948b9fb091cd0d9,2020-08-27T19:18:41Z,https://api.ooni.io/api/v1/measurement/temp-fid-00c70e06a7bfbd3cf948b9fb091cd0d9,AS8048,VE,20200827T184755Z_AS8048_8AbfnNMnaVtbBdFNwA0thT6CazdxQHIdVPsBc0R9zdHoYBOwFT,{},ndt
10,False,False,False,,temp-fid-00e375feb972c66f20c6cbcb2959630f,2020-08-27T19:17:52Z,https://api.ooni.io/api/v1/measurement/temp-fid-00e375feb972c66f20c6cbcb2959630f,AS8048,VE,20200827T184705Z_AS8048_6SQjIbtKih6l4l3HxohyHWS7901XA5nYA0rkjyHwYVFkt50sGf,{},ndt
11,False,False,False,,temp-fid-000ff62ef47f2f69f5d3c74e6ac60527,2020-08-27T19:05:50Z,https://api.ooni.io/api/v1/measurement/temp-fid-000ff62ef47f2f69f5d3c74e6ac60527,AS27717,VE,20200827T190551Z_AS27717_F9aSeW5ME40IB9FabmSJyR2owE95dlxcOWPik4w4Lmy3tCdkND,{},ndt
12,False,False,False,,temp-fid-00dd2f2e5c61c5806735d700ff7c666f,2020-08-27T19:03:51Z,https://api.ooni.io/api/v1/measurement/temp-fid-00dd2f2e5c61c5806735d700ff7c666f,AS8048,VE,20200827T183304Z_AS8048_vJXhyuJgJzabAuZ04y3rR6pp2fz6XSSuFKVXaG1ssYaorsm94z,{},ndt
13,False,False,False,,temp-fid-0083942a6c18257bc8ef10101910f4b1,2020-08-27T18:57:58Z,https://api.ooni.io/api/v1/measurement/temp-fid-0083942a6c18257bc8ef10101910f4b1,AS8048,VE,20200827T182711Z_AS8048_tD3jb0UHZA7VovsPLX6iD95daPgYd801vogaVlnvT9WyqmOn3v,{},ndt
14,False,False,False,,temp-fid-00040a7a81e30aacec1aa10a2c93bf3e,2020-08-27T18:57:04Z,https://api.ooni.io/api/v1/measurement/temp-fid-00040a7a81e30aacec1aa10a2c93bf3e,AS8048,VE,20200827T182618Z_AS8048_j9DlaQ72MNIXXUFbJJkV0dMmKpUtMuf0TEJTeLDz4a722wPAyE,{},ndt
15,False,False,False,,temp-fid-0055cbfdbb8f98f83a063eb911e452a2,2020-08-27T18:54:24Z,https://api.ooni.io/api/v1/measurement/temp-fid-0055cbfdbb8f98f83a063eb911e452a2,AS8048,VE,20200827T182338Z_AS8048_XfrdwomoHb0MHc8gDq6rDQRfgvOvpdVw5oP1CS92t9lytFVtlc,{},ndt
16,False,False,False,,temp-fid-004b88e78057bf5b1c0b80215dbeac3f,2020-08-27T18:52:42Z,https://api.ooni.io/api/v1/measurement/temp-fid-004b88e78057bf5b1c0b80215dbeac3f,AS8048,VE,20200827T185242Z_AS8048_5xdCHD8mft4YTVtNCy9SudUPeNrXKRUiYVedvd1QDQGsDelGaJ,{},ndt
17,False,False,False,,temp-fid-003730f5fb2f914b9a7169c346139fcd,2020-08-27T18:49:28Z,https://api.ooni.io/api/v1/measurement/temp-fid-003730f5fb2f914b9a7169c346139fcd,AS8048,VE,20200827T181842Z_AS8048_8gZhGzL2iN8v1QAxaOvAjpjSAeXScLGHRkwWypLUjwqQO8mJeX,{},ndt
18,False,False,False,,temp-fid-00a2bc1a17e51dd5ddf31e79342c66da,2020-08-27T18:44:28Z,https://api.ooni.io/api/v1/measurement/temp-fid-00a2bc1a17e51dd5ddf31e79342c66da,AS8048,VE,20200827T184544Z_AS8048_V4OdCYYjLy1dr1197uJMg7Vi1WSzwLb6B8k2PFNgDkBHkkSyXK,{},ndt
19,False,False,False,,temp-fid-005a114168d2eba6c54a3c4c557309e3,2020-08-27T18:32:28Z,https://api.ooni.io/api/v1/measurement/temp-fid-005a114168d2eba6c54a3c4c557309e3,AS8048,VE,20200827T183330Z_AS8048_Uh4YR4PjvuL9ZOvJlzOMVN1SSj2TKz0qf2lQU7NAKUFGDDg0Rt,{},ndt
20,False,False,False,,temp-fid-00bee54cd1f6822bb7ba3ff5273159f3,2020-08-27T18:05:06Z,https://api.ooni.io/api/v1/measurement/temp-fid-00bee54cd1f6822bb7ba3ff5273159f3,AS27889,VE,20200827T180331Z_AS27889_9n5heWfgfV13Tebny3iJUFuJ6auezERCdzdTsnoAbul1H3jqq7,{},ndt
21,False,False,False,,temp-fid-0001bd0b9b87d2e1950b5ca185108e3d,2020-08-27T16:57:00Z,https://api.ooni.io/api/v1/measurement/temp-fid-0001bd0b9b87d2e1950b5ca185108e3d,AS8048,VE,20200827T165801Z_AS8048_6XCNfoPB2DuX9xJePEjFNJHwoXm02J4RyzYIiUDUBzGUgESukQ,{},ndt
22,False,False,False,,temp-fid-009cb214b67515f21ce1ccf14e83c7de,2020-08-27T16:44:04Z,https://api.ooni.io/api/v1/measurement/temp-fid-009cb214b67515f21ce1ccf14e83c7de,AS6306,VE,20200827T164405Z_AS6306_HwAXAbtyH6TgKim0bXBeCOwZIeWHOf3XkDfwJnpgs7ebbs54M9,{},ndt
23,False,False,False,,temp-fid-00d759611db8ae0b96d5bb28e1e9c8b4,2020-08-27T16:34:04Z,https://api.ooni.io/api/v1/measurement/temp-fid-00d759611db8ae0b96d5bb28e1e9c8b4,AS8048,VE,20200827T160510Z_AS8048_enHBaq06hX6vr36jOYAbGEamnSTJb31UOVSavfGaakk0CWHusZ,{},ndt
24,False,False,False,,temp-fid-00f0f7f92fc94b3221e1079b9d967e0a,2020-08-27T15:51:41Z,https://api.ooni.io/api/v1/measurement/temp-fid-00f0f7f92fc94b3221e1079b9d967e0a,AS6306,VE,20200827T155141Z_AS6306_k9eQZPa1d6YPt9GWE0VyKcP6KW0Lrdko3aJdQbQqOG3VJE60BQ,{},ndt
25,False,False,False,,temp-fid-00e19bb43012aa9b651c46a389eeb993,2020-08-27T15:51:05Z,https://api.ooni.io/api/v1/measurement/temp-fid-00e19bb43012aa9b651c46a389eeb993,AS8048,VE,20200827T155055Z_AS8048_bp1PNHTGwOsABcOKQWmcQsPm24vW8ACQO3T08q7ayuovTBf0aj,{},ndt
26,False,False,False,,temp-fid-007894335bf9a6e0801d5ad5c875f8fb,2020-08-27T15:50:04Z,https://api.ooni.io/api/v1/measurement/temp-fid-007894335bf9a6e0801d5ad5c875f8fb,AS8048,VE,20200827T154953Z_AS8048_nzC6PwTRLgEThvoaSiF2G2Rp1s3w2Pq4HEhsBjmO3lZwv7qfJE,{},ndt
27,False,False,False,,temp-fid-00efd03dc67c729a8598ec072771cab0,2020-08-27T15:15:18Z,https://api.ooni.io/api/v1/measurement/temp-fid-00efd03dc67c729a8598ec072771cab0,AS8048,VE,20200827T151518Z_AS8048_jQnbV4q5RmtM52A0IstpycwjiO9UW1TC6LgcPAPB01otfYokCp,{},ndt
28,False,False,False,,temp-fid-00db8138bd2575f63dba3f3bc097e0fd,2020-08-27T14:56:46Z,https://api.ooni.io/api/v1/measurement/temp-fid-00db8138bd2575f63dba3f3bc097e0fd,AS8048,VE,20200827T145647Z_AS8048_ydYvFMaYbAPvm00W0C49l5zi9a59yoX2wPJJStXoxLqzlhvhXB,{},ndt
29,False,False,False,,temp-fid-002fd0fed0e02811725957b27833f412,2020-08-27T14:42:18Z,https://api.ooni.io/api/v1/measurement/temp-fid-002fd0fed0e02811725957b27833f412,AS6306,VE,20200827T144218Z_AS6306_hOhn8kPTJID2fcC6ukTL9YKEHykX5TXWOdTbD3rBzf7eq0Zj9w,{},ndt
30,False,False,False,,temp-fid-00bf392cfea0e93843b0f43a822bb701,2020-08-27T12:41:06Z,https://api.ooni.io/api/v1/measurement/temp-fid-00bf392cfea0e93843b0f43a822bb701,AS6306,VE,20200827T124107Z_AS6306_ELMgjIX0SJyIkEDGsEmCQJo4wtwjhCGtg1H7R2DFz6qu2KBLYY,{},ndt
31,False,False,False,,temp-fid-00f104a54fdaffe5850e6056c1656f9d,2020-08-27T12:28:03Z,https://api.ooni.io/api/v1/measurement/temp-fid-00f104a54fdaffe5850e6056c1656f9d,AS8048,VE,20200827T122803Z_AS8048_j70PMjnDwNgGUShbPqCwulal6fcrkcrrKTNqzrzYxUQvh3M6J8,{},ndt
32,False,False,False,,temp-fid-007b6e9d095c9f479e4e59da5c46d217,2020-08-27T12:12:35Z,https://api.ooni.io/api/v1/measurement/temp-fid-007b6e9d095c9f479e4e59da5c46d217,AS27717,VE,20200827T121227Z_AS27717_b8TyOHS0TktM7frT8XoyLMhfvFdYZzgeDFNGj3aoHBeS1VpiH0,{},ndt
33,False,False,False,,temp-fid-00517e79e0fdb624d4de4d44320851ac,2020-08-27T12:11:43Z,https://api.ooni.io/api/v1/measurement/temp-fid-00517e79e0fdb624d4de4d44320851ac,AS27717,VE,20200827T121135Z_AS27717_1e8aTIBWjgnQkT6jPbkTiTLjRd63HbWJVEFEZWEY7bNMwKwYEl,{},ndt
34,False,False,False,,temp-fid-00e2e652290b52d0877d7d0acba19374,2020-08-27T11:08:53Z,https://api.ooni.io/api/v1/measurement/temp-fid-00e2e652290b52d0877d7d0acba19374,AS264731,VE,20200827T110855Z_AS264731_OZjyi1smvgvHDpVUhJGuqbukaTovrZ932zYkkGbj1WnIP30WN7,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",http_invalid_request_line
35,False,False,False,,temp-fid-00b4d4c8655e259ef0d1fe9038e1a88a,2020-08-27T11:08:46Z,https://api.ooni.io/api/v1/measurement/temp-fid-00b4d4c8655e259ef0d1fe9038e1a88a,AS264731,VE,20200827T110848Z_AS264731_5sYc4dYAvARygasvPuXvLVzHP38qywM0A0ZNixsAXjw9VKglYB,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",http_header_field_manipulation
