,anomaly,confirmed,failure,input,measurement_id,measurement_start_time,measurement_url,probe_asn,probe_cc,report_id,scores,test_name
0,False,False,False,,temp-fid-00bb57e2b8413da4ac15cb34581b9bf7,2020-08-27T21:43:44Z,https://api.ooni.io/api/v1/measurement/temp-fid-00bb57e2b8413da4ac15cb34581b9bf7,AS36903,MA,20200827T214345Z_AS36903_0QdGBjOm1At67YVifV5qncQl00YOgrgCwJJkn6s4ryM8E7QkYX,{},ndt
1,False,False,False,,temp-fid-0098c4765c3c9ce40b80e7259c34491a,2020-08-27T21:40:06Z,https://api.ooni.io/api/v1/measurement/temp-fid-0098c4765c3c9ce40b80e7259c34491a,AS36884,MA,20200827T214338Z_AS36884_SX3JiNOp5KNOd9vBEp13mtL5bm2eRinZnXAaZY5pMGhVIA705I,{},ndt
2,False,False,False,,temp-fid-00b10bf91db9a0c4c2e0c544e95bdbff,2020-08-27T21:31:28Z,https://api.ooni.io/api/v1/measurement/temp-fid-00b10bf91db9a0c4c2e0c544e95bdbff,AS36903,MA,20200827T213134Z_AS36903_jIdrPrP4S2jbJK33I6mmEzF8qbFgEEqOFr0oVqlgRHVm8vT4ZH,{},ndt
3,False,False,False,,temp-fid-000e29adbe36f49df73465b0a279380a,2020-08-27T21:24:31Z,https://api.ooni.io/api/v1/measurement/temp-fid-000e29adbe36f49df73465b0a279380a,AS36884,MA,20200827T212432Z_AS36884_ie6Z4EqUCh6bIdaCnq3dABTMgR8RUQLSKxLna7Pw0YmGH8Cn1Z,{},ndt
4,False,False,False,,temp-fid-00855c8cd9505de137dab056805d36f8,2020-08-27T20:56:08Z,https://api.ooni.io/api/v1/measurement/temp-fid-00855c8cd9505de137dab056805d36f8,AS36903,MA,20200827T205607Z_AS36903_nh1BpZLRGwPd5xbFX0e186Gd8qcW1wbN7E8l5whGja9y5fjqtP,{},ndt
5,False,False,False,,temp-fid-00f5e6072d34729d4761dfdc445ff572,2020-08-27T20:56:07Z,https://api.ooni.io/api/v1/measurement/temp-fid-00f5e6072d34729d4761dfdc445ff572,AS36903,MA,20200827T205606Z_AS36903_HRFnbsj1deCFgOjLYFUA11drdugmU5X5afgF9vac7aO3cC1Iyp,{},ndt
6,False,False,False,http://www.webbox.com/index.php,temp-fid-00580328275205c70c519175316abd81,2020-08-27T20:48:30Z,https://api.ooni.io/api/v1/measurement/temp-fid-00580328275205c70c519175316abd81,AS6713,MA,20200827T204609Z_AS6713_RT0GqAgpAEoMmluapmZUFtJdOd832j6mErGZutN1XfTxwt2muK,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
7,False,False,False,https://playstore.ma/,temp-fid-00d7870b62cc17f41eb8ad939479be4a,2020-08-27T20:48:29Z,https://api.ooni.io/api/v1/measurement/temp-fid-00d7870b62cc17f41eb8ad939479be4a,AS6713,MA,20200827T204609Z_AS6713_RT0GqAgpAEoMmluapmZUFtJdOd832j6mErGZutN1XfTxwt2muK,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
8,False,False,False,http://www.thegailygrind.com/,temp-fid-00b1f98a80adf7f2645827dec854c5af,2020-08-27T20:48:27Z,https://api.ooni.io/api/v1/measurement/temp-fid-00b1f98a80adf7f2645827dec854c5af,AS6713,MA,20200827T204609Z_AS6713_RT0GqAgpAEoMmluapmZUFtJdOd832j6mErGZutN1XfTxwt2muK,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
9,False,False,False,https://mahjooob.com/,temp-fid-006abcb5a0c4035ff466baaf827a72eb,2020-08-27T20:48:25Z,https://api.ooni.io/api/v1/measurement/temp-fid-006abcb5a0c4035ff466baaf827a72eb,AS6713,MA,20200827T204609Z_AS6713_RT0GqAgpAEoMmluapmZUFtJdOd832j6mErGZutN1XfTxwt2muK,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
