,anomaly,confirmed,failure,input,measurement_id,measurement_start_time,measurement_url,probe_asn,probe_cc,report_id,scores,test_name
0,False,False,False,,temp-id-436826418,2020-08-30T17:06:50Z,https://api.ooni.io/api/v1/measurement/temp-id-436826418,AS0,US,20200828T170718Z_AS0_q3VsqXH0HcsLNXwAr1QIoc6lOnKkBFC7VSmWuBDDrbdJyh3ycC,{},ndt
1,False,False,False,,temp-id-436826417,2020-08-30T17:06:43Z,https://api.ooni.io/api/v1/measurement/temp-id-436826417,AS0,US,20200828T170711Z_AS0_EVPmGXUEStSI8LCFkuF90dzgZBbzlJRxUmAQw6nm4cN9sGDYfd,{},ndt
2,False,False,False,,temp-fid-009de0d0682ad810e03b067d64b28891,2020-08-30T14:10:58Z,https://api.ooni.io/api/v1/measurement/temp-fid-009de0d0682ad810e03b067d64b28891,AS20057,US,20200830T141100Z_AS20057_8UHy5ZOrlwve7VY7RQjNX2MLfhrXuYJ5TUd2j3v4eG6d1gJUYL,"{'accuracy': 1.0, 'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",psiphon
3,False,False,False,,temp-fid-0028b2ccfb14c0fb28f69f803b828638,2020-08-30T14:10:52Z,https://api.ooni.io/api/v1/measurement/temp-fid-0028b2ccfb14c0fb28f69f803b828638,AS20057,US,20200830T141054Z_AS20057_epozpfXt1oYknYUNTjsHZDUPyQ8T5fyRKfUlMddguBK2RTteKu,"{'blocking_country': 0.0, 'blocking_general': 0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",facebook_messenger
4,False,False,False,,temp-fid-005158aabb9d7001d448988edacb942d,2020-08-30T14:10:43Z,https://api.ooni.io/api/v1/measurement/temp-fid-005158aabb9d7001d448988edacb942d,AS20057,US,20200830T141046Z_AS20057_t6N0LzKFcRhZLqlQ7Xb0H0tpa0QizYLgEo3OUipka89jZ2IKD8,"{'accessible_endpoints': 12, 'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0, 'http_failure_cnt': 0, 'http_success_cnt': 10, 'unreachable_endpoints': 0, 'web_failure': None}",telegram
5,True,False,False,,temp-fid-00a88ee49effb44ea9b36198fdf4de08,2020-08-30T14:10:23Z,https://api.ooni.io/api/v1/measurement/temp-fid-00a88ee49effb44ea9b36198fdf4de08,AS20057,US,20200830T141025Z_AS20057_oSsuHeqM0bJyqAn6Fb6mw8ngQbBSVQaQm1HABDhnBsvzLp5hpl,"{'blocking_country': 0.0, 'blocking_general': 1.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",whatsapp
6,False,False,False,https://beyondexgay.com/,temp-fid-0017fb62c3d3f23c5aadd74787336daf,2020-08-30T14:09:45Z,https://api.ooni.io/api/v1/measurement/temp-fid-0017fb62c3d3f23c5aadd74787336daf,AS20057,US,20200830T140830Z_AS20057_C2y93ZiLGtSwGnYV7x3x0wbIauEfy36E0FAOlv8Qq8KZris1MQ,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
7,False,False,False,https://www.unfe.org/,temp-fid-00e365b59a070037e040eddfff9a71fd,2020-08-30T14:09:42Z,https://api.ooni.io/api/v1/measurement/temp-fid-00e365b59a070037e040eddfff9a71fd,AS20057,US,20200830T140830Z_AS20057_C2y93ZiLGtSwGnYV7x3x0wbIauEfy36E0FAOlv8Qq8KZris1MQ,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
8,True,False,False,http://www.gamingday.com/,temp-fid-0098fc674fdfc71b22aa2fa2c14819a8,2020-08-30T14:09:42Z,https://api.ooni.io/api/v1/measurement/temp-fid-0098fc674fdfc71b22aa2fa2c14819a8,AS20057,US,20200830T140830Z_AS20057_C2y93ZiLGtSwGnYV7x3x0wbIauEfy36E0FAOlv8Qq8KZris1MQ,"{'analysis': {'blocking_type': 'http-diff'}, 'blocking_country': 0.0, 'blocking_general': 1.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
9,False,False,False,https://freedns.afraid.org/,temp-fid-0065a3ae3089dc749d28f7a3007383e0,2020-08-30T14:09:38Z,https://api.ooni.io/api/v1/measurement/temp-fid-0065a3ae3089dc749d28f7a3007383e0,AS20057,US,20200830T140830Z_AS20057_C2y93ZiLGtSwGnYV7x3x0wbIauEfy36E0FAOlv8Qq8KZris1MQ,"{'blocking_country': 0.0, 'blocking_general': 0.0, 'blocking_global': 0.0, 'blocking_isp': 0.0, 'blocking_local': 0.0}",web_connectivity
