,anomaly,confirmed,failure,input,measurement_id,measurement_start_time,measurement_url,probe_asn,probe_cc,report_id,scores,test_name
0,False,False,False,,temp-fid-00a3d143bfc15423d1f5e4a07b4aa791,2020-08-30T13:47:29Z,https://api.ooni.io/api/v1/measurement/temp-fid-00a3d143bfc15423d1f5e4a07b4aa791,AS36903,MA,20200830T134728Z_AS36903_pLtcNWutMEUG43bCBvbHaQ8H6C5YNPxxe28u8vmALZYwQiEBTI,{},ndt
1,False,False,False,,temp-fid-00de903b8d6f8226472fcb542f867f35,2020-08-30T13:46:49Z,https://api.ooni.io/api/v1/measurement/temp-fid-00de903b8d6f8226472fcb542f867f35,AS36903,MA,20200830T134649Z_AS36903_LSAupbCTZqbmGXbY5aoCPAAHqbT0YeqZbYnk9seKdQqEzAEUtX,{},ndt
2,False,False,False,,temp-fid-002d6971befeaf67d03863811efe8aa2,2020-08-30T13:42:39Z,https://api.ooni.io/api/v1/measurement/temp-fid-002d6971befeaf67d03863811efe8aa2,AS36903,MA,20200830T133420Z_AS36903_nSEILLs1G1GsL4pTsdy5yNru8q1O714qanbvTp7FOmjZT94cUo,{},ndt
3,False,False,False,,temp-fid-0089e4000b3bf0b8f6b4da60d5129649,2020-08-30T13:41:01Z,https://api.ooni.io/api/v1/measurement/temp-fid-0089e4000b3bf0b8f6b4da60d5129649,AS36903,MA,20200830T134100Z_AS36903_HYLXkqnfL0EgDa57EeKH2Lt1amLh9PyW60633ekHwcIsSByCrh,{},ndt
4,False,False,False,,temp-fid-00ee93d84d9e1b61088d9064f2884c42,2020-08-30T13:39:37Z,https://api.ooni.io/api/v1/measurement/temp-fid-00ee93d84d9e1b61088d9064f2884c42,AS36903,MA,20200830T133937Z_AS36903_JwbYLxgJvdApFj55iDsij3GAePfi7zOr07owoJzD3sleksRBEn,{},ndt
5,False,False,False,,temp-fid-00fd1b3616138b16f6537e2470f3092e,2020-08-30T13:38:56Z,https://api.ooni.io/api/v1/measurement/temp-fid-00fd1b3616138b16f6537e2470f3092e,AS36903,MA,20200830T133855Z_AS36903_K8WjqW7OLzYDSGQbJARptmzwPchHFg0nZr9iNXZqhrbdvTEQot,{},ndt
6,False,False,False,,temp-fid-00e7c70e1b6b2b3d9759f26ffe22456a,2020-08-30T13:37:26Z,https://api.ooni.io/api/v1/measurement/temp-fid-00e7c70e1b6b2b3d9759f26ffe22456a,AS36903,MA,20200830T133725Z_AS36903_dpN4XcxvjYshrqsQWxnki7orYJpHfUGEl8nwR9UO0ilz5hSGFa,{},ndt
7,False,False,False,,temp-fid-00879cf4258084e8382f93588faf8ee5,2020-08-30T13:35:16Z,https://api.ooni.io/api/v1/measurement/temp-fid-00879cf4258084e8382f93588faf8ee5,AS36903,MA,20200830T133552Z_AS36903_Lb3S9uHh6u2egVJHiCo3ah0ygLJgx1kq9gtUut7YJdL51l5vwL,{},ndt
8,False,False,False,,temp-fid-0051ffdd7af0e2006992fd0ad792c629,2020-08-30T13:28:22Z,https://api.ooni.io/api/v1/measurement/temp-fid-0051ffdd7af0e2006992fd0ad792c629,AS36925,MA,20200830T132824Z_AS36925_t0RazXXR5BhjjaxpUUuPB6c2oykfke3MWBeHufuDsEyDok1Eka,{},ndt
9,False,False,False,,temp-fid-000ecd2bbea1fb67e49c47d2273dd4a1,2020-08-30T13:08:21Z,https://api.ooni.io/api/v1/measurement/temp-fid-000ecd2bbea1fb67e49c47d2273dd4a1,AS36884,MA,20200830T130822Z_AS36884_gQ8seHfnvUmxF3PGmz2ODBLXC75UvkyUjzRCliGYJMgcHoDbvg,{},ndt
